OrderID,Date,CustomerID,ProductID,Region,Quantity,SalesAmount,Profit
O101219,2023-10-27,C0013,P039,West,7,5164.746118901958,1303.4053724817068
O101220,2023-11-29,C0099,P018,East,6,5403.597618310835,1218.649837900756
O101221,2024-05-01,C0192,P005,East,6,2120.6602451564663,217.54459242317833
O101222,2024-08-13,C0126,P047,South,8,3306.5181770811346,393.1363879157558
O101223,2022-11-20,C0015,P025,West,7,4618.293503805954,885.260301737976
O101224,2022-07-02,C0014,P049,East,6,5818.9079617533735,940.8455578165277
O101225,2023-04-12,C0049,P025,West,6,2606.5433364207784,609.3558690599089
O101226,2022-08-20,C0179,P008,South,4,516.2571402429683,74.68649346541626
O101227,2023-08-18,C0042,P017,East,7,3509.094119158327,929.4542171551869
O101228,2023-06-30,C0036,P025,South,8,4716.292850208967,745.0804220439949
O101229,2024-07-02,C0134,P029,South,9,7387.998010466301,443.3561260876673
O101230,2023-11-17,C0152,P011,South,3,2267.221295990925,123.20311545743408
O101231,2024-06-12,C0028,P003,East,6,5809.1784758790145,1229.719701423122
O101232,2022-03-19,C0179,P026,West,5,4022.072422504098,744.6395686101869
O101233,2023-07-20,C0184,P039,South,8,2950.124746888755,547.7973382461125
O101234,2022-06-28,C0020,P048,West,6,4063.4536792929166,1005.7139446784869
O101235,2024-12-18,C0071,P009,North,1,705.0170740568971,101.47314882526135
O101236,2023-10-31,C0191,P008,West,6,5989.310780030824,1789.975897412781
O101237,2023-12-09,C0035,P003,South,8,1798.9129608327985,515.1772362527906
O101238,2022-10-10,C0001,P027,West,6,1633.1577145284664,86.9500382333541
O101239,2024-08-24,C0172,P023,North,5,1199.8113980391004,328.67116565094585
O101240,2023-11-21,C0063,P036,North,9,5671.386924744307,1248.4844434242991
O101241,2023-01-18,C0176,P005,West,3,665.3128950318544,116.77743864024148
O101242,2023-01-07,C0175,P035,West,1,690.406938014082,135.1035717068812
O101243,2024-06-10,C0024,P023,South,2,1646.793291555594,428.93092914537095
O101244,2023-12-19,C0079,P015,South,2,979.0272635723488,281.7242470576763
O101245,2024-03-14,C0008,P015,East,9,5441.54916330466,1034.348199879247
O101246,2024-09-10,C0096,P032,West,4,3685.799499848647,351.3409563360679
O101247,2024-01-23,C0013,P001,South,9,5513.48393237776,1157.4925242385677
O101248,2023-05-17,C0199,P029,East,9,2589.704971482426,178.8314089134136
O101249,2023-07-04,C0014,P008,East,6,2453.246511594154,512.2002982093219
O101250,2023-01-21,C0101,P014,North,8,4614.889784044173,1163.658075886912
O101251,2022-12-06,C0085,P022,East,5,1197.0395847031323,165.58990823356345
O101252,2022-11-02,C0122,P049,East,1,651.2678518211824,44.15342435800778
O101253,2024-04-27,C0186,P002,West,5,4996.607413478116,1114.525921931701
O101254,2024-05-11,C0134,P017,East,9,6185.533216021811,834.0089746308187
O101255,2022-11-21,C0069,P020,West,3,1305.5100888389914,146.57505247346813
O101256,2023-12-10,C0170,P002,North,4,1594.287370051825,354.4028119909193
O101257,2024-04-11,C0022,P034,East,6,5630.657942079286,1646.3853350274435
O101258,2022-09-08,C0110,P033,South,7,6190.540030645532,1463.014004829758
O101259,2024-08-18,C0127,P033,North,8,4200.982065431124,726.0872803312543
O101260,2022-05-05,C0082,P027,East,1,418.07310805025577,83.6680014378548
O101261,2022-10-11,C0106,P041,East,4,2957.6714209472293,253.087136553241
O101262,2022-11-14,C0034,P023,South,8,3064.417823990836,776.2272130376789
O101263,2024-12-15,C0113,P013,West,2,414.9258180545728,83.43069130878857
O101264,2023-11-25,C0113,P037,East,7,2653.958937499616,773.5165010938931
O101265,2022-07-08,C0170,P017,East,2,981.7327678109634,289.4843679345721
O101266,2024-07-07,C0182,P030,South,2,659.7404767688747,91.4708222200762
O101267,2024-04-05,C0196,P003,East,8,2361.0588260316053,701.5567177965457
O101268,2022-05-26,C0106,P007,West,6,633.1568783893678,183.11427636739876
O101269,2023-04-15,C0193,P004,South,1,667.758503263642,140.2012337858707
O101270,2022-02-21,C0114,P043,North,5,3265.0202404225347,435.44303911614617
O101271,2023-04-19,C0078,P009,East,3,807.6681419809661,192.49563119176867
O101272,2023-11-22,C0198,P020,West,6,5695.710387780395,671.007698436004
O101273,2024-04-19,C0065,P049,North,8,3748.910492994258,777.7526229476447
O101274,2022-03-24,C0063,P035,South,6,737.5889413120553,41.41222869014333
O101275,2023-04-04,C0126,P029,East,9,2680.152529845233,555.1820695860263
O101276,2023-07-08,C0098,P001,East,2,1445.7214716881504,416.22620605331787
O101277,2022-05-02,C0017,P038,South,7,1970.2053625067501,214.33028904932445
O101278,2024-09-11,C0110,P022,East,8,1188.169703907604,290.56080777489433
O101279,2023-07-23,C0172,P034,East,2,1311.8711985104112,161.8270359502605
O101280,2024-06-15,C0052,P021,North,6,3399.1158692085883,771.4716219401387
O101281,2022-11-17,C0179,P001,East,5,3925.6962624430407,883.254542178626
O101282,2023-05-07,C0123,P040,South,1,795.3682496897276,76.50204604948361
O101283,2023-08-09,C0192,P043,North,9,8675.475555680603,1728.8659254020788
O101284,2023-06-19,C0135,P044,North,7,1059.210527316794,280.47072633614005
O101285,2022-04-18,C0079,P034,South,4,540.361911345622,78.69467070609831
O101286,2023-08-13,C0016,P007,West,3,2965.4320296746837,674.8411068511723
O101287,2022-01-02,C0010,P050,North,1,680.3630899272584,148.73248017434437
O101288,2023-04-30,C0140,P006,South,9,6694.501371307328,765.7070281116112
O101289,2022-05-09,C0182,P047,North,6,1121.0029065699098,313.50067048387103
O101290,2022-07-30,C0146,P006,North,1,162.83142176350327,31.08093954756706
O101291,2023-06-19,C0154,P013,East,1,244.2282345421939,33.90453630646438
O101292,2024-09-01,C0036,P045,East,9,4360.2843826595035,397.17653381662967
O101293,2024-12-28,C0061,P002,East,1,199.15856445967813,33.531249672825304
O101294,2024-04-27,C0087,P038,East,3,1505.1010991902353,349.97868943936436
O101295,2022-03-20,C0067,P023,North,2,1210.764625582406,249.30862571096554
O101296,2022-06-18,C0169,P023,East,3,300.89901328979147,69.73730010930052
O101297,2022-02-01,C0031,P018,East,7,1419.747473989458,352.0124557200888
O101298,2023-09-09,C0001,P014,West,6,2626.054035546545,420.8282884610412
O101299,2024-10-30,C0071,P026,South,4,591.9872537084806,106.58230037356427
O101300,2024-07-05,C0126,P017,North,3,660.5282279427782,195.9163237386637
O101301,2022-02-25,C0041,P032,East,1,308.61675141035903,90.12005681464274
O101302,2022-07-06,C0186,P002,East,4,1946.565091003529,299.1953881016892
O101303,2022-04-24,C0199,P013,East,9,6690.181303287344,1480.50287572477
O101304,2023-03-20,C0022,P026,North,9,1974.7777557893517,230.84667074685498
O101305,2022-04-11,C0176,P043,North,6,4584.976288310394,404.2774709211803
O101306,2022-02-10,C0173,P024,West,8,6956.43725396399,1684.1555854610037
O101307,2023-09-01,C0145,P024,North,9,6176.97801177039,982.417420655974
O101308,2024-06-07,C0062,P024,North,4,557.4125035400721,52.54348681234008
O101309,2022-04-27,C0050,P048,South,8,3972.706545877578,952.3053555678002
O101310,2024-08-11,C0085,P021,South,7,4858.415810291049,1354.4903267978102
O101311,2024-07-13,C0152,P010,North,1,980.6618211465811,277.8395137040113
O101312,2022-10-01,C0042,P048,West,5,4783.137746311591,952.2434549019616
O101313,2023-07-11,C0082,P017,North,1,456.1328389959269,77.5016594144265
O101314,2022-06-06,C0132,P018,East,4,2617.3518600103334,223.6962862914962
O101315,2023-07-13,C0107,P044,North,5,4508.668163127133,1119.0399457816777
O101316,2022-09-04,C0019,P026,West,9,7631.474603747191,2185.126137084261
O101317,2022-06-03,C0174,P028,North,2,1062.9593014029497,289.51302004122914
O101318,2023-03-26,C0042,P019,North,1,335.1171978024611,79.73975104147466
O101319,2023-08-11,C0177,P003,East,1,223.38995211894968,11.424657104795365
O101320,2023-07-21,C0154,P035,West,4,2156.728558299733,327.68841689932293
O101321,2024-05-17,C0117,P007,South,4,3002.245151235841,458.3784151956914
O101322,2024-06-30,C0152,P001,North,9,8755.134677051754,2395.3353164624004
O101323,2023-04-09,C0144,P008,North,7,6129.433900385459,407.072127486329
O101324,2024-05-09,C0134,P016,West,7,1986.7180180634184,363.18327065327827
O101325,2024-03-21,C0154,P026,South,7,5234.60219898156,439.8824724875609
O101326,2023-06-22,C0121,P045,West,3,1080.5733854177622,232.9429635408788
O101327,2022-03-09,C0154,P011,South,1,715.1253349902368,177.39675959483063
O101328,2023-12-31,C0044,P033,North,8,5593.799315317563,1177.4377158630564
O101329,2024-06-12,C0098,P044,South,5,1725.9377131649364,429.14800096024123
O101330,2024-07-12,C0048,P036,West,2,621.8995163911156,125.54538926176816
O101331,2024-01-16,C0087,P015,North,7,1354.8079043102327,132.03927707015816
O101332,2022-10-31,C0124,P002,West,4,581.9426924966562,84.76919419421179
O101333,2023-07-12,C0131,P012,West,2,1745.2119059416477,504.74530791001735
O101334,2022-03-19,C0016,P019,South,6,869.186731029225,106.07878915199817
O101335,2022-10-05,C0018,P012,West,6,1079.2022992356162,70.92042236989084
O101336,2024-12-10,C0071,P032,West,3,944.9004954941396,138.1515332646582
O101337,2022-03-25,C0155,P043,North,7,6292.2474693123395,890.8361338501104
O101338,2023-03-19,C0069,P011,East,3,1198.9389731399167,200.91484080521465
O101339,2023-01-13,C0069,P023,North,5,1363.0980085546648,259.0920201340494
O101340,2024-10-29,C0015,P003,North,6,4463.999677293514,1330.7442692212312
O101341,2023-06-13,C0154,P021,West,5,1935.8138969090855,462.77273849496277
O101342,2024-06-07,C0011,P038,West,8,3200.2397941486133,188.7267527124135
O101343,2024-06-11,C0035,P014,East,6,4590.473618068095,1047.4454658793761
O101344,2022-12-30,C0119,P046,South,9,2938.3878064272776,752.3975201222006
O101345,2023-06-06,C0122,P017,North,3,2721.2521288051894,745.3718701433849
O101346,2024-08-15,C0115,P001,West,7,4236.956571389575,660.9716895698822
O101347,2023-05-31,C0170,P013,South,5,2920.242700275863,374.97782898403756
O101348,2022-08-02,C0121,P004,South,5,1691.385057797943,439.4746061527573
O101349,2022-01-19,C0130,P012,North,2,1703.1698122338662,416.2612632985292
O101350,2024-02-13,C0136,P011,East,9,5539.271362059161,1019.2847160888905
O101351,2024-06-13,C0140,P009,South,8,1919.7191449176269,152.56141677037257
O101352,2023-09-28,C0053,P036,South,5,1428.3420676014316,304.1516380368739
O101353,2022-07-31,C0112,P008,West,6,3128.5819076314756,207.79068544659333
O101354,2024-09-07,C0086,P021,West,2,1603.3552803494995,120.39867558542161
O101355,2023-04-23,C0167,P020,West,7,6617.56022378685,878.713129591064
O101356,2022-05-15,C0137,P001,South,6,4182.892604035513,597.2914403639319
O101357,2022-03-27,C0044,P010,East,6,3333.17354761481,551.6185889092048
O101358,2024-12-10,C0038,P024,East,8,2605.2702380865776,351.15327643163283
O101359,2023-12-13,C0149,P006,North,9,6350.230479691572,371.15216760778884
O101360,2022-02-08,C0033,P018,West,9,8856.142022413409,791.3310155780973
O101361,2024-01-26,C0096,P012,West,9,4757.402051867803,374.77857820435423
O101362,2023-06-28,C0026,P025,East,7,1721.493837006341,271.6446687376959
O101363,2024-01-08,C0057,P040,South,7,1351.0456631613251,139.20124993302937
O101364,2023-04-22,C0031,P007,West,1,342.33056433908325,42.23890966090803
O101365,2022-09-15,C0018,P047,North,5,3062.4890855955955,514.1670066988985
O101366,2023-08-19,C0035,P050,North,6,5712.748625893176,622.0638540310175
O101367,2023-02-06,C0110,P024,West,5,1846.24287378866,205.8233577969304
O101368,2024-06-24,C0087,P049,East,2,749.704108468888,193.638108606855
O101369,2024-07-31,C0013,P040,North,4,2132.246772803893,398.7764525498229
O101370,2024-12-01,C0147,P018,North,3,2780.0643047678095,734.4648075158888
O101371,2024-08-11,C0023,P016,North,8,3817.196364241442,681.8714314327648
O101372,2023-06-30,C0053,P008,South,9,2708.1580740735585,751.0157218295566
O101373,2022-04-22,C0005,P026,South,6,1480.9069409015653,168.35767249848547
O101374,2024-11-02,C0083,P029,East,8,4090.510658761868,835.1493691267967
O101375,2024-06-09,C0186,P012,South,2,1641.2193843142693,288.5394047286737
O101376,2023-08-12,C0002,P037,East,8,2897.737314015605,810.418110275146
O101377,2022-01-16,C0151,P040,South,9,5051.433377768208,781.0520957641284
O101378,2023-06-28,C0015,P037,North,5,3213.5372259014707,847.4288976748641
O101379,2024-04-24,C0169,P046,South,8,4043.386963936861,772.1899199795787
O101380,2023-10-01,C0007,P040,West,3,817.5636516538814,185.69792335186617
O101381,2022-09-12,C0143,P048,West,5,4647.8555507068495,1262.9305239701664
O101382,2023-12-11,C0065,P004,East,5,3044.5215585551778,911.0018457854333
O101383,2023-05-11,C0168,P013,East,4,3024.883782089988,704.1472374539791
O101384,2023-09-08,C0080,P031,North,9,6051.948344047257,778.4650702341839
O101385,2022-10-27,C0140,P026,North,1,998.2432195548163,124.53383469509549
O101386,2023-06-08,C0069,P028,West,3,1532.0373629843712,194.99152034318544
O101387,2022-07-16,C0110,P034,North,7,3377.3259517842885,251.53337534999042
O101388,2023-09-10,C0109,P048,South,6,2544.755276886034,161.33677961211035
O101389,2024-04-15,C0181,P033,East,8,3403.724907249891,664.443586697904
O101390,2024-02-07,C0051,P010,East,9,3133.7387068096173,791.7300961030854
O101391,2023-10-17,C0166,P015,North,3,2947.701337895677,174.01352473427931
O101392,2022-07-01,C0051,P010,West,6,5302.222985230324,1016.2164969384401
O101393,2022-01-04,C0095,P018,West,8,3080.0456356919562,440.26258652017873
O101394,2024-03-14,C0025,P023,West,2,749.412280369704,204.68045672971576
O101395,2022-04-11,C0195,P009,North,5,965.9029423327466,83.40256271232978
O101396,2023-10-20,C0171,P035,South,9,8003.949970126892,1527.6178934225168
O101397,2022-08-14,C0105,P014,West,9,3911.305011695509,1144.9570073916952
O101398,2023-03-05,C0178,P015,West,4,2461.4154117224602,335.388135888479
O101399,2024-12-28,C0098,P042,North,7,6372.379691949865,1500.3400159685011
O101400,2024-05-13,C0017,P048,East,8,3738.324669014281,1011.6384639723384
O101401,2023-07-15,C0190,P038,East,6,4957.0874344833455,478.6198815733379
O101402,2023-03-09,C0059,P009,West,7,3410.7994453671695,1016.8677612557293
O101403,2022-08-03,C0130,P049,West,8,5846.774760927819,1475.4141192918262
O101404,2022-09-04,C0126,P031,East,8,3904.527731783704,329.50725176485076
O101405,2023-07-14,C0051,P043,South,7,3174.382547694563,405.435869299616
O101406,2023-11-20,C0124,P026,West,9,8924.744840451454,1840.6617733391854
O101407,2024-06-29,C0027,P004,West,4,2604.45943121287,706.406074726344
O101408,2023-12-08,C0113,P022,South,9,3875.8685711461317,382.5826481968666
O101409,2024-01-24,C0124,P049,West,7,2324.2627056469523,541.0916017001847
O101410,2023-12-09,C0095,P044,East,7,950.5281324465832,111.84104426095503
O101411,2022-07-26,C0151,P028,West,5,3679.5485311192715,924.8696560175437
O101412,2024-07-05,C0145,P050,North,3,1304.8250561272075,288.18432320606985
O101413,2023-02-18,C0045,P018,South,4,3356.514989603553,606.6137527462538
O101414,2024-05-17,C0052,P019,North,7,2992.371301920608,635.7786290979576
O101415,2023-03-04,C0117,P004,East,2,871.9925463650545,234.66305766889738
O101416,2022-11-21,C0055,P010,West,9,7211.366151894725,1057.2328990731733
O101417,2022-08-19,C0197,P010,South,6,3243.11994646433,785.8486480945405
O101418,2023-11-22,C0149,P008,North,1,896.4052935412536,80.43118292578018
O101419,2022-03-26,C0030,P021,North,9,5680.099629306871,1279.705949050812
O101420,2022-03-10,C0058,P031,West,8,2532.6426573035105,601.9188471688749
O101421,2022-05-27,C0050,P033,North,8,4891.557350960241,786.3150275524399
O101422,2023-09-01,C0190,P029,East,1,103.60150834123182,25.73518720755662
O101423,2022-04-05,C0006,P001,East,5,1905.7881862342365,360.71966261205864
O101424,2022-04-02,C0127,P016,West,7,2010.0997451362073,571.0062192900476
O101425,2024-07-04,C0182,P025,West,5,3443.845350213206,269.02152064580946
O101426,2023-09-24,C0021,P018,East,6,1334.608350898947,110.37925953745297
O101427,2024-12-16,C0093,P019,West,1,361.08770208532576,94.10193240963815
O101428,2022-08-25,C0131,P042,North,3,1194.5330966731674,311.2837602899836
O101429,2024-01-15,C0040,P003,North,6,617.7834358649782,103.66788325976331
O101430,2022-02-24,C0180,P044,North,2,284.17982285510055,82.69364365288047
O101431,2023-01-08,C0087,P009,North,2,760.0270303595408,167.08991309143832
O101432,2022-10-02,C0135,P042,South,4,1200.483231490884,354.99887201310105
O101433,2022-11-25,C0017,P027,East,2,410.43212950728,75.14965042345075
O101434,2023-07-29,C0062,P036,East,1,238.74549071856217,23.97084373790383
O101435,2024-04-16,C0167,P018,North,6,5111.899591452466,823.5182406987474
O101436,2024-02-02,C0199,P017,East,4,2859.950471845729,844.0334751585098
O101437,2023-02-28,C0173,P004,South,9,4821.352001113363,687.5416134753294
O101438,2022-07-23,C0196,P024,North,9,8261.885687519154,2389.7843772852857
O101439,2022-07-15,C0051,P024,South,5,632.9875592372834,157.77552734295816
O101440,2024-12-16,C0012,P018,North,8,3283.5315387955006,527.0940946421173
O101441,2022-07-28,C0129,P015,West,9,7569.408111782876,1403.8811517991169
O101442,2022-09-28,C0156,P024,West,3,1996.3802853803677,402.9888638830225
O101443,2024-03-05,C0109,P012,West,1,983.5186910427882,212.87428160079747
O101444,2023-12-26,C0177,P045,North,7,6650.444016715719,460.0431623919874
O101445,2024-06-10,C0086,P018,West,2,505.89648393497066,143.36955248701338
O101446,2023-11-10,C0177,P029,South,8,7798.306379808836,1553.8119868446827
O101447,2024-04-01,C0162,P007,West,2,1901.9626147533304,537.8508818484676
O101448,2024-11-27,C0187,P009,East,9,3926.248655096828,816.5600635182624
O101449,2023-05-09,C0200,P035,South,5,4922.961312600288,776.616210011639
O101450,2022-06-07,C0004,P039,West,9,1190.337633828942,228.22581864232328
O101451,2022-07-13,C0150,P031,East,4,2778.7019976878732,715.1707010504865
O101452,2024-06-11,C0166,P004,East,8,2716.264190703743,357.2741889441036
O101453,2022-08-05,C0001,P007,North,5,1082.5839346789382,312.9912697220694
O101454,2022-06-27,C0042,P038,West,7,4338.470027146233,722.306666275607
O101455,2023-10-20,C0194,P010,East,1,375.7152773666749,108.60397648615806
O101456,2022-11-23,C0062,P041,East,3,2100.4284282901076,567.5129794173323
O101457,2023-05-18,C0119,P034,South,2,1171.9658938059565,283.5167024132195
O101458,2022-02-14,C0058,P034,West,6,2719.982764906761,453.854827779124
O101459,2023-05-30,C0086,P010,East,3,790.9198355502244,155.6026310320324
O101460,2023-05-24,C0076,P029,West,1,641.125177724959,166.37669787081217
O101461,2024-10-24,C0138,P039,West,1,846.3075665279965,157.42501375928796
O101462,2024-12-11,C0134,P019,North,9,5760.036194925178,1351.0014796408086
O101463,2023-12-18,C0021,P024,South,4,2597.881200785269,643.4036312495613
